"election_dt","county_name","contest_name","name_on_ballot","first_name","middle_name","last_name","name_suffix_lbl","nick_name","candidacy_dt","party_contest","party_candidate","is_unexpired","has_primary","is_partisan","vote_for","term"
"11/07/2017","BEAUFORT","TOWN OF CHOCOWINITY MAYOR","Jimmy Mobley","JAMES","HOWARD","MOBLEY","JR","JIMMY","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BEAUFORT","TOWN OF CHOCOWINITY COMMISSIONER","William J. Albritton","WILLIAM","JOSEPH","ALBRITTON","","","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BEAUFORT","TOWN OF CHOCOWINITY COMMISSIONER","Elizabeth A. Ange","ELIZABETH","ADAMS","ANGE","","","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BEAUFORT","TOWN OF CHOCOWINITY COMMISSIONER","Louise S. Furman","LOUISE","SINGLETON","FURMAN","","","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO MAYOR","Stuart E. Ricks","STUART","EDWIN","RICKS","","","07/14/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO COMMISSIONER","Mart Benson","ORAN","MARTIN","BENSON","JR","MART","07/14/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO COMMISSIONER","Reid Gelderman","REID","MICHAEL","GELDERMAN","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO COMMISSIONER","Chad Keech","JASON","","KEECH","","CHAD","07/12/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO COMMISSIONER","Robert W. Lilley","ROBERT","WAYNE","LILLEY","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF PANTEGO COMMISSIONER","Chuck Williams","CHARLES","FARROW","WILLIAMS","","CHUCK","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON MAYOR","Mac Hodges","JAY","MACDONALD","HODGES","III","MAC","07/11/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Gil Alligood","GILBERT","RAY","ALLIGOOD","","GIL","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Richard Brooks","RICHARD","L","BROOKS","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","John Butler","JOHN","WALTER","BUTLER","JR","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","William (Bill) Clark","WILLIAM","COOPER","CLARK","","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Gil Davis","GILBERT","PEELE","DAVIS","JR","GIL","07/07/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Virginia Finnerty","VIRGINIA","MARINA","FINNERTY","","","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Douglas Mercer","DOUGLAS","G","MERCER","SR","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","William H.  Pitt","WILLIAM","HARRELL","PITT","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Robert R. Sands","ROBERT","RUSSELL","SANDS","","","07/18/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Gerald Seighman","GERALD","JOHN","SEIGHMAN","SR","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","CITY OF WASHINGTON COUNCIL MEMBER","Roland Wyman","ROLAND","PAUL","WYMAN","","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK MAYOR","Thomas (Tom) Richter","THOMAS","BURTON","RICHTER","","TOM","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK COMMISSIONER","Lee Bowen","WALTER","LEE","BOWEN","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK COMMISSIONER","Belinda Cowell","BELINDA","VANCE","COWELL","","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK COMMISSIONER","Wade Dale","ROBERT","W","DALE","III","WADE","07/10/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK COMMISSIONER","Patrick Nash","PATRICK","FORBES","NASH","","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BEAUFORT","TOWN OF WASHINGTON PARK COMMISSIONER","Jeff Peacock","JEFFREY","ALDEN","PEACOCK","","JEFF","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF ASKEWVILLE MAYOR","Gloria Bryant","GLORIA","MAE","BRYANT","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF ASKEWVILLE TOWN COMMISSIONER","Mike Baker","MICHAEL","BREWER","BAKER","","MIKE","07/19/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF ASKEWVILLE TOWN COMMISSIONER","Kay White Brantley","KAY","WHITE","BRANTLEY","","","07/18/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF ASKEWVILLE TOWN COMMISSIONER","Carla Pesce","CARLA","SUE","PESCE","","","07/11/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF AULANDER TOWN COMMISSIONER","(Ron) Poppell","RONALD","GREGG","POPPELL","","RON","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF AULANDER TOWN COMMISSIONER","Philip L. Thomas","PHILIP","LESLIE","THOMAS","","","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF AULANDER TOWN COMMISSIONER","Jason Tinkham","JASON","WILL","TINKHAM","","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF AULANDER TOWN COMMISSIONER","(Jerry) Welch","GERALD","LEE","WELCH","","JERRY","07/14/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF COLERAIN TOWN COMMISSIONER","(Bill) Harrell","WILLIAM","PERSON","HARRELL","JR","BILL","07/14/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF COLERAIN TOWN COMMISSIONER","Duncan Hughes","DUNCAN","P","HUGHES","JR","","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BERTIE","TOWN OF KELFORD MAYOR","Bailey N. Parker","BAILEY","NEIL","PARKER","SR","","07/19/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF KELFORD TOWN COMMISSIONER","Wayne Bland","HARVEY","WAYNE","BLAND","","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF KELFORD TOWN COMMISSIONER","James Bland, Jr.","JAMES","HARVEY","BLAND","JR","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF KELFORD TOWN COMMISSIONER","John (Timmy) Eaton","JOHN","T","EATON","","TIMMY","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF KELFORD TOWN COMMISSIONER","(Tim) Emory","WADE","T","EMORY","","TIM","07/18/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF KELFORD TOWN COMMISSIONER","Jim T. Harrell","JIM","THOMAS","HARRELL","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BERTIE","TOWN OF LEWISTON WOODVILLE MAYOR","James Earl Pugh","JAMES","EARL","PUGH","","","07/18/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BERTIE","TOWN OF LEWISTON WOODVILLE MAYOR","Dayle Joyner Vaughan","DAYLE","JOYNER","VAUGHAN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BERTIE","TOWN OF LEWISTON WOODVILLE TOWN COUNCIL LEWISTON DISTRICT","DiAnne Bazemore","DIANNE","","BAZEMORE","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BERTIE","TOWN OF LEWISTON WOODVILLE TOWN COUNCIL WOODVILLE DISTRICT","June Jernigan","JUNE","DAVIS","JERNIGAN","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BERTIE","TOWN OF POWELLSVILLE MAYOR","James Peele","JAMES","LEE","PEELE","","","07/18/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF POWELLSVILLE TOWN COMMISSIONER","Hattie Askew","HATTIE","MURDAUGH","ASKEW","","","07/10/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF POWELLSVILLE TOWN COMMISSIONER","Carlyle Hoggard","CARLYLE","OWEN","HOGGARD","","","07/18/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF POWELLSVILLE TOWN COMMISSIONER","Gerald Waters","JAMES","GERALD","WATERS","","","07/19/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF POWELLSVILLE TOWN COMMISSIONER","J. T.  Watford","JOSEPH","T","WATFORD","","","07/18/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL MAYOR","Gary Johnson","GARY","THOMAS","JOHNSON","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL MAYOR","Alvin Lee Simmons","ALVIN","LEE","SIMMONS","","","07/18/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL TOWN COMMISSIONER","David Lee Baisey, Sr.","DAVID","LEE","BAISEY","SR","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL TOWN COMMISSIONER","Carolyn Bracy","CAROLYN","FAY","BRACY","","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL TOWN COMMISSIONER","Manuel L. Joyner, Sr.","MANUEL","LEE","JOYNER","SR","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL TOWN COMMISSIONER","Alton H. Parker","ALTON","H","PARKER","","","07/20/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BERTIE","TOWN OF ROXOBEL TOWN COMMISSIONER","Robert  L. Phelps","ROBERT","LOUIS","PHELPS","","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BERTIE","TOWN OF WINDSOR MAYOR","James F. Hoggard","JAMES","FRANCES","HOGGARD","III","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BERTIE","TOWN OF WINDSOR TOWN COMMISSIONER","David Overton","DAVID","ODOM","OVERTON","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BERTIE","TOWN OF WINDSOR TOWN COMMISSIONER","(Jon) Powell","JONATHAN","STOKES","POWELL","III","","07/12/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BERTIE","TOWN OF WINDSOR TOWN COMMISSIONER","Randy (Coach) Whitaker","RANDY","KEITH","WHITAKER","","COACH","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BERTIE","TOWN OF WINDSOR TOWN COMMISSIONER (UNEXPIRED TERM)","(Randy) Walston","RANDALL","WHITE","WALSTON","","RANDY","07/18/2017","","","TRUE","FALSE","FALSE","1","2"
"11/07/2017","BERTIE","TOWN OF WINDSOR TOWN COMMISSIONER (UNEXPIRED TERM)","Jason (Heavy) White","JASON","REED","WHITE","","HEAVY","07/21/2017","","","TRUE","FALSE","FALSE","1","2"
"11/07/2017","BLADEN","TOWN OF BLADENBORO MAYOR","Rufus (Duck) Duckworth","RUFUS","RALPH","DUCKWORTH","III","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO MAYOR","Kenneth Kelly","KENNETH","CHARLES","KELLY","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO MAYOR","Larry Simmons","LARRY","WAITUS","SIMMONS","","","07/10/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO TOWN COMMISSIONER","Jeff Atkinson","JEFFREY","DUANE","ATKINSON","","","07/12/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO TOWN COMMISSIONER","Billy Ray Benson","BILLY","RAY","BENSON","","","07/11/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO TOWN COMMISSIONER","Rodney Hester","KENNETH","RODNEY","HESTER","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF BLADENBORO TOWN COMMISSIONER","Greg Sykes","GREGORY","EDWARD","SYKES","","","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF CLARKTON TOWN COMMISSIONER","Linda Gaskins","LINDA","NANCE","GASKINS","","","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF CLARKTON TOWN COMMISSIONER","Stephen W Hester","STEPHEN","WAYNE","HESTER","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF CLARKTON TOWN COMMISSIONER","Jimmy Hudson","JIMMY","CLAYTON","HUDSON","SR","","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF CLARKTON TOWN COMMISSIONER","Jerome Myers","JEROME","","MYERS","","","07/18/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF CLARKTON TOWN COMMISSIONER","Tim Tart","JAMES","TIM","TART","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF DUBLIN MAYOR","Darryl Dowless","DARRYL","ANDREW","DOWLESS","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BLADEN","TOWN OF DUBLIN MAYOR","Alex Hursey","WILLIAM","ALEXANDER","HURSEY","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BLADEN","TOWN OF DUBLIN TOWN COMMISSIONER","Richard Sibbett","RICHARD","DOUGLAS","SIBBETT","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BLADEN","TOWN OF DUBLIN TOWN COMMISSIONER","Jeff Smith","JEFFREY","SCOTT","SMITH","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BLADEN","TOWN OF EAST ARCADIA TOWN COMMISSIONER","Lillian L Graham","LILLIAN","L","GRAHAM","","","07/13/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF EAST ARCADIA TOWN COMMISSIONER","Pamela Graham","PAMELA","YVONNE","GRAHAM","","","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BLADEN","TOWN OF ELIZABETHTOWN  COUNCIL MEMBER","Paula H. Greene","PAULA","HOBBS","GREENE","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF ELIZABETHTOWN  COUNCIL MEMBER","Robert (Bobby) Kinlaw","ROBERT","LEONARD","KINLAW","","BOBBY","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF ELIZABETHTOWN  COUNCIL MEMBER","Herman L Lewis","HERMAN","LEONARD","LEWIS","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF ELIZABETHTOWN  COUNCIL MEMBER","Rufus D Lloyd","RUFUS","DEWITT","LLOYD","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF TAR HEEL MAYOR","Roy Dew","ROY","MAX","DEW","","","07/19/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BLADEN","TOWN OF TAR HEEL COMMISSIONER","Sam Allen","SAMUEL","VERNON","ALLEN","","","07/20/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BLADEN","TOWN OF TAR HEEL COMMISSIONER","Angie Hall","ANGELINE","MONROE","HALL","","ANGIE","07/20/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","BLADEN","TOWN OF WHITE LAKE COMMISSIONER","Tim Blount","TIMOTHY","GLENN","BLOUNT","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF WHITE LAKE COMMISSIONER","Paul Evans","PAUL","ALEXANDER","EVANS","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BLADEN","TOWN OF WHITE LAKE COMMISSIONER","Mike Suggs","MICHAEL","JOHNSON","SUGGS","","","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BRUNSWICK","VILLAGE OF BALD HEAD ISLAND MAYOR","Andy Sayre","JOHN","ANDREW","SAYRE","JR","ANDY","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","VILLAGE OF BALD HEAD ISLAND VILLAGE COUNCIL","James P. Bonica","JAMES","PHILLIP","BONICA","","","07/12/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","VILLAGE OF BALD HEAD ISLAND VILLAGE COUNCIL","Elizabeth (Betsi) Stephen","ELIZABETH","HERVEY","STEPHEN","","BETSI","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","TOWN OF BELVILLE MAYOR","Mike Allen","ROBERT","M","ALLEN","","MIKE","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF BELVILLE COMMISSIONER","Donna Schardien","DONNA","MARIE","SCHARDIEN","","","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF BELVILLE COMMISSIONER","Noreen F. Slattery","NOREEN","FITZGERALD","SLATTERY","","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES MAYOR","Craig Caster","CRAIG","M","CASTER","JR","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES COMMISSIONER","Guy R. Auger","GUY","RAYMOND","AUGER","","","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES COMMISSIONER","Steven Barger","STEVEN","PAUL","BARGER","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES COMMISSIONER","Ellis W. Bevel","ELLIS","WALTER","BEVEL","","","07/13/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES COMMISSIONER","David P. Putnam","DAVID","PAUL","PUTNAM","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","CITY OF BOILING SPRING LAKES COMMISSIONER","Ed Wilkie","EDWARD","FRANCIS","WILKIE","","ED","07/19/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF BOLIVIA MAYOR","Ella Jane Marston","ELLA","JANE","MARSTON","","","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF BOLIVIA MAYOR","Edward McKeithan","EDWARD","MARVIN","MCKEITHAN","","","07/14/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF BOLIVIA ALDERMAN","Jeff Gibby","JEFFREY","EDWARD","GIBBY","","JEFF","07/18/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BRUNSWICK","TOWN OF BOLIVIA ALDERMAN","Robert Mercer","ROBERT","JAMES","MERCER","","","07/19/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BRUNSWICK","TOWN OF BOLIVIA ALDERMAN","Dewey Smith","DEWEY","CLIFTON","SMITH","","","07/17/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","BRUNSWICK","TOWN OF CALABASH COMMISSIONER","Joseph (Jody) Nance","JOSEPH","LEE","NANCE","JR","JODY","07/21/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","BRUNSWICK","TOWN OF CAROLINA SHORES COMMISSIONER","Greg G. Davis","GREGORY","GALE","DAVIS","","GREG","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF CAROLINA SHORES COMMISSIONER","Joseph Przywara","JOSEPH","JOHN","PRZYWARA","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF CASWELL BEACH COMMISSIONER","Frank A. Bausch","FRANCIS","ADAM","BAUSCH","","FRANK","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF CASWELL BEACH COMMISSIONER","Marti Hardy","MARTHA","JORDAN","HARDY","","MARTI","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF CASWELL BEACH COMMISSIONER","George F. Kassler","GEORGE","FRANCIS","KASSLER","III","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF CASWELL BEACH COMMISSIONER","Franklin D. Lisnow","FRANKLIN","DELANO","LISNOW","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH MAYOR","Alan Holden","JOHN WAYNE","ALAN","HOLDEN","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Joseph Butler","JOSEPH","","BUTLER","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","John Fletcher","JOHN","CAMERON","FLETCHER","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Peter Freer","PETER","JOHN","FREER","","","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Patricia (Pat) Kwiatkowski","PATRICIA","LYNN","KWIATKOWSKI","","PAT","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Kenneth Kyser","KENNETH","K","KYSER","","","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Regina (Gina) Martin","REGINA","GOBBLE","MARTIN","","GINA","07/19/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF HOLDEN BEACH COMMISSIONER","Mike Sullivan","MICHAEL","KEVIN","SULLIVAN","","MIKE","07/13/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","BRUNSWICK","TOWN OF LELAND MAYOR","Brenda Bozeman","BRENDA","MARTIN","BOZEMAN","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF LELAND MAYOR","Lee Kent","ROBERT","LEE","KENT","","","07/14/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","BRUNSWICK","TOWN OF LELAND COUNCILMAN","Patricia (Pat) Batleman","PATRICIA","FRANCES","BATLEMAN","","PAT","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF LELAND COUNCILMAN","Robert (Bob) Corriston","ROBERT","JAMES","CORRISTON","","BOB","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF LELAND COUNCILMAN","Joy Faulk Cranidiotis","JOY","F","CRANIDIOTIS","","","07/14/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF LELAND COUNCILMAN","Sandra Ford","SANDRA","JEANNE","FORD","","","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF LELAND COUNCILMAN","Shirley A. Lawler","SHIRLEY","ANN","LAWLER","","","07/11/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF NAVASSA MAYOR","Ella Beatty","ELLA","VIVIAN","BEATTY","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","TOWN OF NAVASSA MAYOR","Jerry L. Merrick","JERRY","LEE","MERRICK","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","TOWN OF NAVASSA MAYOR","Eulis (Scrap) Willis","EULIS","ALEXANDER","WILLIS","","SCRAP","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","BRUNSWICK","TOWN OF NAVASSA COMMISSIONER DISTRICT 1","Minnie Brown","MINNIE","A","BROWN","","","07/17/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","BRUNSWICK","TOWN OF NAVASSA COMMISSIONER DISTRICT 1","Tony Burgess","ANTONIO","GENEE","BURGESS","","TONY","07/20/2017","","","FALSE","FALSE","FALSE","2","4"
